DIVISION_NUM,Division Name,SVP,AVP,Location Name,Online Code,State,Location Description,Year,Adjusted COGS,Sales,Regular GM,Total GM
10,PRE,Jamie MacZuffie,Mike Dixon,"Spartanburg, SC, #111",SPARSCYD,SC,Spartanburg SC Yard,1/1/16,166823.68,217295.45,50471.77,50471.77
10,PRE,Jamie MacZuffie,Randy Johnson,"Roanoke Rapids, NC, #162",ROANNCYD,NC,Roanoke Rapids NC Yard,1/1/16,138532.75,197467.24,58934.49,58934.49
10,PRE,Jamie MacZuffie,Randy Johnson,"Wilmington, NC Gypsum, #203",WILMNCGP,NC,Wilmington NC Gypsum,1/1/16,39.69,0,-39.69,39.69
10,PRE,Jamie MacZuffie,Randy Johnson,"Jacksonville, NC, #183",JACKNCYD,NC,Jacksonville NC Yard,1/1/16,128304.39,158012.98,29708.59,29708.59
10,PRE,Jamie MacZuffie,Randy Johnson,"Wilmington, NC Yard, #206",WILMNCYD,NC,Wilmington NC DC (Millwork),1/1/16,703405.09,936576.12,233171.03,233171.03
10,PRE,Justin Robb,Butch Kahlau,"Phillipsburg, NJ, #1953",PHILNJGP,NJ,Phillipsburg NJ Gypsum,1/1/16,204.68,118.22,-86.46,86.46
10,PRE,Justin Robb,Butch Kahlau,"Lakewood, NJ Gypsum, #1789",LAKENJGP,NJ,Lakewood NJ Gypsum,1/1/16,42.39,0,-42.39,42.39
10,PRE,Justin Robb,Dave Challenger,"Gloucester City, NJ Millwork, #1729",GLOUNJMW,NJ,Gloucester City NJ Millwork,1/1/16,7755900.45,9733900.72,1978000.27,1977985.28
10,PRE,Justin Robb,Dave Challenger,"Pleasantville, NJ Lumber, #3482",PLEANJYD,NJ,Pleasantville NJ Yard,1/1/16,131563.92,168329.57,36765.65,36765.65
10,PRE,Justin Robb,Dave Challenger,"Lakewood, NJ Yard, #1809",LAKENJYD,NJ,Lakewood NJ Yard,1/1/16,1551.78,2017.6,465.82,465.82
10,PRE,Justin Robb,Dennis Edwards,"Mansfield, OH, #2071",MANSOHYD,OH,Mansfield OH Yard,1/1/16,443553.44,569341.6,125788.16,125788.16
10,PRE,Justin Robb,Dennis Edwards,"Cincinnati, OH Lumber, #2570",CINCOHYD,OH,Cincinnati OH Yard,1/1/16,517768.51,678254.38,160485.87,160485.85
10,PRE,Justin Robb,Dennis Edwards,"Dayton, OH Lumber, #2550",DAYTOHYD,OH,Dayton OH Yard,1/1/16,508333.58,709789.83,201456.25,201456.26
10,PRE,Justin Robb,Dennis Edwards,"Delaware, OH Lumber, #2551",DELAOHYD,OH,Delaware OH Yard,1/1/16,121658.41,143644.38,21985.97,21985.97
10,PRE,Justin Robb,Ernie Peters,"Watertown, NY, #545",WATRNYYD,NY,Watertown NY Yard,1/1/16,1308.94,1460.1,151.16,151.15
10,PRE,Justin Robb,Ernie Peters,"Mexico, NY, #546",MEXINYYD,NY,Mexico NY Yard,1/1/16,518771.69,655234.92,136463.23,136463.23
10,PRE,Justin Robb,Ernie Peters,"Johnstown, NY, #586",JOHNNYYD,NY,Johnstown NY Yard,1/1/16,385046.03,456442.52,71396.49,71396.49
10,PRE,Justin Robb,Ernie Peters,"Ticonderoga, NY, #605",TICONYYD,NY,Ticonderoga NY Yard,1/1/16,406053.73,501659.95,95606.22,95606.22
10,PRE,Justin Robb,Mike Carman,"Bayport, NY, #1529",BAYPNYYD,NY,Bayport NY Yard,1/1/16,1747697.13,2220770.1,473072.97,473089.16
10,PRE,Justin Robb,Mike Carman,"New Hyde Park, NY, #1549",NHYDNYYD,NY,New Hyde Park NY Yard,1/1/16,2110397.05,2704073.24,593676.19,593624.91
10,PRE,Justin Robb,Mike Carman,"Farmingdale, NY, #1530",FARMNYYD,NY,Farmingdale NY Yard,1/1/16,449914.58,579836.99,129922.41,129734.1
10,PRE,Justin Robb,Steve Gibson,"Phillipsburg, NJ, #1949",PHILNJYD,NJ,Phillipsburg NJ Yard,1/1/16,42.28,57.94,15.66,15.66
10,PRE,Justin Robb,Steve Gibson,"Mt. Holly, NJ Lumber, #1955",MTHONJYD,NJ,Mt Holly NJ Yard,1/1/16,0,226.04,226.04,226.04
10,PRE,Justin Robb,Todd Rose,"Middletown, NY Liquidation, #1273",MIDDNYDC,NY,Middletown NY Liquidation,1/1/16,71355.06,120979.33,49624.27,49624.26
10,PRE,Justin Robb,Todd Rose,"Middletown, NY Millwork, #669",MIDDNYMW,NY,Middletown NY Millwork,1/1/16,5806003.39,7344217.41,1538214.02,1538223.86
10,PRE,Justin Robb,Todd Rose,"Mahopac, NY, #1269",MAHONYYD,NY,Mahopac NY Yard,1/1/16,335102.7,413168.72,78066.02,78066.02
10,PRE,Justin Robb,Todd Rose,"Congers, NY, #1270",CONGNYYD,NY,Congers NY Yard,1/1/16,2755243.42,3463933.66,708690.24,708682.14
10,PRE,Justin Robb,Todd Rose,"East Hartford, CT, #969",EHARCTYD,CT,East Hartford CT Yard,1/1/16,1663104.68,2016858.25,353753.57,353753.57
10,PRE,Justin Robb,Todd Rose,"Middletown, NY Lumber, #1272",MIDDNYYD,NY,Middletown NY Yard,1/1/16,36912.02,48963.56,12051.54,12051.54
10,PRE,Justin Robb,Todd Rose,"Vails Gate, NY, #1271",VAILNYYD,NY,Vails Gate NY Yard,1/1/16,344929.39,442137,97207.61,97207.61
10,PRE,Justin Robb,Todd Rose,"Rosendale, NY, #1250",ROSENYYD,NY,Rosendale NY Yard,1/1/16,102575.43,135962.05,33386.62,33386.62
10,PRE,Justin Robb,Todd Rose,"Liberty, NY, #1249",LIBENYYD,NY,Liberty NY Yard,1/1/16,34948.5,42611.28,7662.78,7662.78
10,PRE,Norma Anderson,Brian Muelenaer,"Lynchburg, VA, #343",LYNCVAYD,VA,Lynchburg VA Yard,1/1/16,718511.01,915754.38,197243.37,197243.37
10,PRE,Norma Anderson,Brian Muelenaer,"Roanoke, VA Yard, #344",ROANVAYD,VA,Roanoke VA Yard,1/1/16,557846.57,720642.8,162796.23,162796.23
10,PRE,Norma Anderson,Brian Muelenaer,"Chester, VA, #425",CHSTVAYD,VA,Chester VA Yard,1/1/16,1625480.39,2112849.54,487369.15,487369.15
10,PRE,Norma Anderson,Brian Muelenaer,"Williamsburg, VA Lumber, #2309",WILLVAYD,VA,Williamsburg VA Yard,1/1/16,74403.93,100457.41,26053.48,26053.48
10,PRE,Norma Anderson,Brian Muelenaer,"Tappahannock, VA, #347",TAPPVAYD,VA,Tappahannock VA Yard,1/1/16,527497.14,668557.82,141060.68,141060.68
10,PRE,Norma Anderson,Brian Muelenaer,"Charleston, WV, #951",CHARWVYD,WV,Charleston WV Yard,1/1/16,1393790.5,1846220.34,452429.84,452429.84
10,PRE,Norma Anderson,Brian Muelenaer,"Chesapeake, VA (Greentree Rd), #345",CHESVAYD,VA,Chesapeake VA Yard,1/1/16,1312590.94,1662766.19,350175.25,350175.25
10,PRE,Norma Anderson,Brian Muelenaer,"Verona, VA, #407",VEROVAYD,VA,Verona VA Yard,1/1/16,626666.87,777649.81,150982.94,150982.94
10,PRE,Norma Anderson,Kevin Faughn,"Jessup, MD Gypsum (Catonsville), #1109",JESSMDGP,MD,Jessup MD Gypsum,1/1/16,2372.39,3403,1030.61,1030.61
10,PRE,Norma Anderson,Kevin Faughn,"Chesapeake, VA Gypsum (Military Hwy), #346",CHESVAGP,VA,Chesapeake VA Gypsum,1/1/16,668.5,0,-668.5,668.5
20,ABC,Robert Cody,Bob Salyer,"BUNNELL, FL",HBUNYD,FL,Bunnell FL Yard,1/1/16,3265089.6,4554550.99,1289461.39,1289461.39
20,ABC,Robert Cody,Bob Salyer,JACKSONVILLE WINDOWS,HJAXWN,FL,Jacksonville FL Install,1/1/16,5069768.7,6276906.38,1207137.68,1207137.68
20,ABC,Robert Cody,Danny Hatchell,"CHERRY POINT, SC",SCPSYD,SC,Cherry Point SC Yard,1/1/16,4340688.32,5947082.43,1606394.11,1608441.45
20,ABC,Robert Cody,Dominic Williams,PALM BAY  FL YARD,PALMFLYD,FL,Palm Bay FL Yard,1/1/16,1548734.58,1866575.09,317840.51,317840.51
20,ABC,Robert Cody,Dominic Williams,"WEST PALM BEACH,FL  (WPF#90)",HWPFYD,FL,West Palm FL Yard,1/1/16,6727129.77,8492025,1764895.23,1764895.23
20,ABC,Robert Cody,Doug Bross,"ORLANDO, FL",LSOORF,FL,Orlando FL Yard,1/1/16,6085782.74,7470526.61,1384743.87,1384743.87
20,ABC,Robert Cody,Doug Bross,SANFORD  FL YARD,SANFFLYD,FL,Sanford FL Yard,1/1/16,649314.35,808020.09,158705.74,158705.74
20,ABC,Robert Cody,Doug Bross,GROVELAND FL YARD,HGLFYD,FL,Groveland FL Yard,1/1/16,763410.9,956932.27,193521.37,193521.37
20,ABC,Robert Cody,Michael Lamb,POOLER  GA YARD,POOLGAYD,GA,Pooler GA Yard,1/1/16,254362.92,327261.41,72898.49,75143.2
20,ABC,Robert Cody,Ronny Cannon,"TALLAHASSEE, FL YARD",TALLFLYD,FL,Tallahassee FL Yard,1/1/16,747774,967784.11,220010.11,220010.11
20,ABC,Robert Cody,Sonny Joyner,"EDISTO ISLAND, SC",SEISYD,SC,Edisto Island SC Yard,1/1/16,242608.32,324965.51,82357.19,82357.19
20,ABC,Robert Cody,Sonny Joyner,"JOHNS ISLAND, SC",SJISYD,SC,Johns Island SC Yard,1/1/16,1046271.77,1307172.27,260900.5,260900.5
20,ABC,Robert Cody,Sonny Joyner,"CHARLESTON, SC",SCHSYD,SC,Charleston SC Yard,1/1/16,6736044.84,8102053.68,1366008.84,1366223.56
20,ABC,Robert Cody,Sonny Joyner,"PAWLEYS ISLAND, SC",SPWSYD,SC,Pawleys Island SC Yard,1/1/16,610181.95,746515.68,136333.73,136333.73
20,ABC,Robert Cody,Sonny Joyner,SUMMERVILLE SC YARD,SUMMSCYD,SC,Summerville SC Yard,1/1/16,699011.2,841073.56,142062.36,142062.36
20,ABC,Robert Cody,Sonny Joyner,"CONWAY, SC YARD",SCNSYD,SC,Conway SC Yard,1/1/16,4401029.86,5515509.57,1114479.71,1115008.09
20,ABC,Robert Cody,Vince Gaboury,PUNTA GORDA  FL YARD,PUNTFLYD,FL,Punta Gorda FL Yard,1/1/16,845041.36,1091904.46,246863.1,246863.1
20,ABC,Robert Cody,Vince Gaboury,BROOKSVILLE  FL YARD,BRVLFLYD,FL,Brooksville FL Yard,1/1/16,197498.97,237320.51,39821.54,39821.54
20,ABC,Robert Cody,Vince Gaboury,TAMPA  FL EXT DOORS,TAMPFLMW,FL,Tampa FL Ext Doors,1/1/16,3492512.79,4347778.02,855265.23,855265.23
20,ABC,Robert Cody,Vince Gaboury,CLEARWATER FL YARD,CLWAFLYD,FL,Clearwater FL Yard,1/1/16,322201.22,445474.97,123273.75,123273.75
20,ABC,Robert Cody,Vince Gaboury,BRADENTON  FL YARD,BRADFLYD,FL,Bradenton FL Yard,1/1/16,706111.89,873530.53,167418.64,167418.64
20,ABC,Robert Cody,Vince Gaboury,"TAMPA, FL",LSTTAF,FL,Tampa FL Yard,1/1/16,2012053.83,2482386.18,470332.35,470332.35
20,ABC,Alia Hotchkiss,Brian Hayes,"HOUSTON, TX WINDOWS",TSHOWN,TX,Houston TX Windows,1/1/16,26853406.42,45031056.6,18177650.18,27197101.29
20,ABC,Alia Hotchkiss,Michael B Hayes,"SAN ANTONIO,TX WINDOWS",TSSAWN,TX,San Antonio TX Windows,1/1/16,25155210.86,32123163.83,6967952.97,6968039.64
20,ABC,Colin Robert,Chris Holmes,ARLINGTON DOOR & TRIM,TARLDT,TX,Arlington TX Millwork,1/1/16,1189.07,1476.68,287.61,287.61
20,ABC,Colin Robert,Chris Holmes,"DALLAS-FORT WORTH, TX MILLWORK",IRVGTXMW,TX,Irving TX Millwork,1/1/16,2378275.38,3244768.3,866492.92,866492.92
20,ABC,Colin Robert,Chris Holmes,"ARLINGTON WINDOWS, TX",TARLWH,TX,Arlington TX Windows,1/1/16,7166793.22,9726237.89,2559444.67,2559488.61
20,ABC,Colin Robert,Mike Raguse,"SCHERTZ, TX MILLWORK",TSSAMW,TX,Schertz TX Millwork,1/1/16,2597388.35,3589318.22,991929.87,991929.87
20,ABC,Colin Robert,Mike Raguse,AUSTIN  TX MILLWORK,ROUNTXMW,TX,Round Rock TX Millwork,1/1/16,439380.22,632370.48,192990.26,192990.26
20,ABC,Colin Robert,Mike Raguse,"HUTTO, TX  MILLWORK",THUTMW,TX,Hutto TX Millwork,1/1/16,8175.88,7659.18,-516.7,516.7
20,ABC,Colin Robert,Mike Raguse,AUSTIN MILLWORK,TAUSMW,TX,Jarrell TX Millwork,1/1/16,75.69,0,-75.69,75.69
20,ABC,Colin Robert,Mike Raguse,AUSTIN WINDOWS,TAUSWN,TX,Jarrell TX Windows,1/1/16,33456.43,0,-33456.43,33456.44
20,ABC,Helen Hailey,Brian Richardson,"PENSACOLA, FL YARD",PENSFLYD,FL,Pensacola FL Yard,1/1/16,2557906.28,3208891.51,650985.23,650985.23
20,ABC,Helen Hailey,Brian Richardson,"PANAMA CITY, FL  YARD",PANAFLYD,FL,Panama City FL Yard,1/1/16,688523.88,862513.34,173989.46,173989.46
20,ABC,Helen Hailey,Brian Richardson,"FREEPORT, FL YARD",HFPFYD,FL,Freeport FL Yard,1/1/16,446138.32,571223.28,125084.96,125084.96
20,ABC,Helen Hailey,Eric Sebring,"BLAIRSVILLE, GA",SBLGYD,GA,Blairsville GA Yard,1/1/16,1295997.81,1725414.95,429417.14,429417.14
20,ABC,Helen Hailey,Greg Birtsch,"WEST KNOXVILLE, TN",SKNTYD,TN,Knoxville TN Yard (West),1/1/16,2304806.1,2862997.07,558190.97,558200.2
20,ABC,Helen Hailey,Jason Collins,"AUBURN, AL",SAUAYD,AL,Auburn AL Yard,1/1/16,1864772.58,2198551.49,333778.91,333778.91
20,ABC,Helen Hailey,Jim Long,"NASHVILLE, TN",LSTNAT,TN,Nashville TN Yard,1/1/16,7399853.98,9668512.17,2268658.19,2268710.5
20,ABC,Helen Hailey,Jim Long,"FRANKLIN, TN",LSTFRT,TN,Franklin TN Yard,1/1/16,249.37,431.78,182.41,182.41
20,ABC,Helen Hailey,Jim Long,HOPKINSVILLE  KY YARD,HOPKKYYD,KY,Hopkinsville KY Yard,1/1/16,30777.42,39620.04,8842.62,8842.62
20,ABC,Helen Hailey,Justin Boyer,"COLUMBUS, GA",SCBGYD,GA,Columbus GA Yard,1/1/16,1865798.92,2252853.74,387054.82,387123.9
20,ABC,Helen Hailey,Justin Boyer,"MACON, GA YARD",MACNGAYD,GA,Macon GA Yard,1/1/16,381365.24,494271.63,112906.39,112906.39
20,ABC,Helen Hailey,Mike Russell,"CHELSEA, AL YARD",SCHAYD,AL,Chelsea AL Yard,1/1/16,668788.99,839019.18,170230.19,170234.87
20,ABC,Helen Hailey,Mike Russell,PELHAM  AL YARD,PELMALYD,AL,Pelham AL Yard,1/1/16,93705.6,121986.44,28280.84,28280.84
20,ABC,Helen Hailey,Paul Ballard,CHATTANOOGA  TN YARD,CHATTNYD,TN,Chattanooga TN Yard,1/1/16,56858.39,68794.49,11936.1,11936.1
20,ABC,Helen Hailey,Paul Ballard,COOKEVILLE  TN YARD,COOKTNYD,TN,Cookeville TN Yard,1/1/16,86677.99,112068.29,25390.3,25390.3
20,ABC,Helen Hailey,Paul Ballard,HATTIESBURG  MS YARD,HATTMSYD,MS,Hattiesburg MS Yard,1/1/16,102493.14,126026.23,23533.09,23533.09
20,ABC,Helen Hailey,Tim Roop,"BRISTOL, VA",SBRVYD,VA,Bristol VA Yard,1/1/16,454815.83,558588,103772.17,103772.17
20,ABC,Helen Hailey,Tim Roop,"GRAY, TN ROOFING",GRAYTNYD,TN,Gray TN Roofing,1/1/16,31364.17,29410,-1954.17,1939.41
20,ABC,Helen Hailey,Tim Roop,"JOHNSON CITY, TN",SJCTYD,TN,Johnson City TN Yard,1/1/16,1260490.66,1591913.66,331423,331798.04
20,ABC,Helen Hailey,Tim Roop,"KINGSPORT, TN",SKPTYD,TN,Kingsport TN Yard,1/1/16,938600.97,1223326.21,284725.24,284896.75
20,ABC,Helen Hailey,Todd Skinner,"GAINESVILLE, GA",SGVGYD,GA,Gainesville GA Yard,1/1/16,2573237.74,3390354.31,817116.57,817116.57
20,ABC,Helen Hailey,Todd Skinner,ATLANTA GA MILLWORK,ATLAGAMW,GA,Atlanta GA Millwork,1/1/16,6331139.39,8058602.66,1727463.27,1698047.17
20,ABC,Helen Hailey,Todd Skinner,"NORCROSS, GA",LSANOG,GA,Norcross GA Yard,1/1/16,963003.23,1184601.19,221597.96,221680.41
20,ABC,Helen Hailey,Justin Robb,"LAGRANGE, GA",SLGGYD,GA,LaGrange GA Yard,1/1/16,351963.8,439464.7,87500.9,87500.9
20,ABC,Helen Hailey,WC Hare,"BREVARD, NC",SBVNYD,NC,Brevard NC Yard,1/1/16,664036.16,810008.21,145972.05,145972.05
20,ABC,Helen Hailey,WC Hare,"HENDERSONVILLE, NC YARD",HENDNCYD,NC,Hendersonville NC Yard (Asheville Hwy),1/1/16,1927149.97,2544724.64,617574.67,617574.67
20,ABC,Helen Hailey,WC Hare,"HENDERSONVILLE, NC",SHVNYD,NC,Hendersonville NC Yard,1/1/16,609564.81,780221.28,170656.47,170656.47
20,ABC,Helen Hailey,WC Hare,"ASHEVILLE, NC",SAVNYD,NC,Asheville NC Yard,1/1/16,1340227.94,1726679.38,386451.44,386451.44
20,ABC,Jamie MacZuffie,Bo Hubbard,"ABERDEEN,NC",SABNYD,NC,Aberdeen NC Yard,1/1/16,1882421.38,2491078.58,608657.2,608657.2
20,ABC,Jamie MacZuffie,Bo Hubbard,"FAYETTEVILLE,NC YARD",SFANYD,NC,Fayetteville NC Yard,1/1/16,2343599.51,2895323.99,551724.48,551761.5
20,ABC,Jamie MacZuffie,Bo Hubbard,"GREENSBORO, NC",SHPNYD,NC,Greensboro NC Yard,1/1/16,4290633.63,5216017.77,925384.14,926434.27
20,ABC,Jamie MacZuffie,Bob Kellington,"APEX, NC YARD",LSCAPN,NC,Apex NC Yard,1/1/16,7253.23,6887.79,-365.44,365.44
20,ABC,Jamie MacZuffie,Bob Kellington,"CLAYTON, NC YARD",CLAYNCYD,NC,Clayton NC Yard,1/1/16,323249.04,399847.5,76598.46,76623.25
20,ABC,Jamie MacZuffie,Bob Kellington,"RALEIGH, NC YARD",RALENCYD,NC,Raleigh NC Yard,1/1/16,50633.5,57974.09,7340.59,7340.59
20,ABC,Jamie MacZuffie,Bob Kellington,"HILLSBOROUGH, NC",LSCRAN,NC,Hillsborough NC Yard,1/1/16,8448192.44,10179930.87,1731738.43,1732595.34
20,ABC,Jamie MacZuffie,EJ Murphy,"COLUMBIA, SC",SCOSYD,SC,Columbia SC Yard,1/1/16,934486.07,1172394.87,237908.8,238345.09
20,ABC,Jamie MacZuffie,Melvin Lawson,"FLORENCE, SC",SFLSYD,SC,Florence SC Yard,1/1/16,962003.83,1243949.64,281945.81,281945.81
20,ABC,Jamie MacZuffie,Mike Dixon,"SPARTANBURG, SC YARD",SPARSCYD,SC,Spartanburg SC Yard,1/1/16,3365534.83,4259767.6,894232.77,894232.77
20,ABC,Jamie MacZuffie,Mike Dixon,"SENECA, SC",SSESYD,SC,Seneca SC Yard,1/1/16,591130.82,804050.31,212919.49,212919.49
20,ABC,Jamie MacZuffie,Mike Dixon,"ANDERSON, SC",SANSYD,SC,Anderson SC Yard,1/1/16,329581.37,445274.93,115693.56,115693.56
20,ABC,Jamie MacZuffie,Mike Dixon,"GREENVILLE, SC",SGVSYD,SC,Greenville SC Yard,1/1/16,2103596.01,2626635.41,523039.4,523039.4
20,ABC,Jamie MacZuffie,Mike Dixon,"GREENVILLE,SC MW DISTRUB",SGMSYD,SC,Greenville SC Millwork,1/1/16,2194733.47,2612263.62,417530.15,417571.92
20,ABC,Jamie MacZuffie,Mike Dixon,SPARTANBURG GYPSUM & ROOFING,SSPSYD,SC,Spartanburg SC Gypsum & Roofing,1/1/16,170306.7,218964.06,48657.36,48631.15
20,ABC,Jamie MacZuffie,Randy Johnson,ROANOKE RAPIDS  NC YARD,ROANNCYD,NC,Roanoke Rapids NC Yard,1/1/16,12941.41,15377.01,2435.6,2435.6
20,ABC,Jamie MacZuffie,Randy Johnson,JACKSONVILLE  NC YARD,JACKNCYD,NC,Jacksonville NC Yard,1/1/16,112481.89,139823.21,27341.32,27341.32
20,ABC,Jamie MacZuffie,Randy Johnson,WILMINGTON NC DIST MW,WILMNCYD,NC,Wilmington NC DC (Millwork),1/1/16,981290.62,1242104.24,260813.62,260838.59
20,ABC,Jamie MacZuffie,Randy Johnson,"WASHINGTON, NC",SWANYD,NC,Washington NC Yard,1/1/16,381293.41,453938.95,72645.54,72645.54
20,ABC,Jamie MacZuffie,Randy Johnson ,"SOUTHPORT, NC",SSPNYD,NC,Southport NC Yard,1/1/16,1692589.13,2194207.5,501618.37,502174.05
20,ABC,Jamie MacZuffie,Randy Johnson ,"WILMINGTON,NC YARD",SWINYD,NC,Wilmington NC Yard,1/1/16,1335630.63,1563505.96,227875.33,229067.93
20,ABC,Jamie MacZuffie,Jamie MacZuffie,"CHARLOTTE, NC YARD",CHARNCYD,NC,Charlotte NC Yard,1/1/16,465177.55,544927.75,79750.2,80675.2
20,ABC,Jamie MacZuffie,Jamie MacZuffie,"HARRISBURG, NC",LSCHAN,NC,Harrisburg NC Yard,1/1/16,3250887.35,4019566.74,768679.39,770291.41
20,ABC,Justin Robb,Dave Challenger,GLOUCESTER CITY  NJ MILLWORK,GLOUNJMW,NJ,Gloucester City NJ Millwork,1/1/16,3499253.25,4381542.74,882289.49,882289.49
20,ABC,Justin Robb,Dave Challenger,PLEASANTVILLE  NJ YARD,PLEANJYD,NJ,Pleasantville NJ Yard,1/1/16,7644.15,9282.29,1638.14,1638.14
20,ABC,Norma Anderson,Brian Muelenaer,LYNCHBURG  VA YARD,LYNCVAYD,VA,Lynchburg VA Yard,1/1/16,357896.83,470510.55,112613.72,112613.72
20,ABC,Norma Anderson,Brian Muelenaer,ROANOKE  VA YARD,ROANVAYD,VA,Roanoke VA Yard,1/1/16,306652.13,392195.12,85542.99,85542.99
20,ABC,Norma Anderson,Brian Muelenaer,"CHESTER, VA YARD",CHSTVAYD,VA,Chester VA Yard,1/1/16,936769.28,1195059,258289.72,258289.72
20,ABC,Norma Anderson,Brian Muelenaer,WILLIAMSBURG VA YARD,WILLVAYD,VA,Williamsburg VA Yard,1/1/16,42846.13,59375.74,16529.61,16529.61
20,ABC,Norma Anderson,Brian Muelenaer,TAPPAHANNOCK  VA YARD,TAPPVAYD,VA,Tappahannock VA Yard,1/1/16,273833.45,345106.32,71272.87,71272.87
20,ABC,Norma Anderson,Brian Muelenaer,"CHARLESTON, WV YARD",CHARWVYD,WV,Charleston WV Yard,1/1/16,152690.18,199173.21,46483.03,46483.03
20,ABC,Norma Anderson,Brian Muelenaer,"CHESAPEAKE, VA YARD",CHESVAYD,VA,Chesapeake VA Yard,1/1/16,882116.48,1119918.28,237801.8,237801.8
20,ABC,Norma Anderson,Brian Muelenaer,VERONA  VA YARD,VEROVAYD,VA,Verona VA Yard,1/1/16,506572.48,650172.28,143599.8,144299.24
20,ABC,Norma Anderson,Conrad Labossiere,"WALDORF, MD YARD",WALDMDYD,MD,Waldorf MD Yard,1/1/16,3021200.85,3881126.8,859925.95,859926.69
20,ABC,Norma Anderson,Conrad Labossiere,"CULPEPER, VA",LNWCUV,VA,Culpeper VA Yard,1/1/16,6223155.5,7636087.6,1412932.1,1413052.35
20,ABC,Norma Anderson,Conrad Labossiere,"WINCHESTER, VA YARD",WCHRVAYD,VA,Winchester VA Yard,1/1/16,580204.7,689217.07,109012.37,109012.37
20,ABC,Norma Anderson,Conrad Labossiere,"FREDERICK, MD YARD",FREDMDYD,MD,Frederick MD Yard,1/1/16,510196.57,606554.84,96358.27,96355.68
20,ABC,Norma Anderson,Conrad Labossiere,"POINT OF ROCKS, MD",LNWFRM,MD,Point of Rocks MD Yard,1/1/16,10102451.99,12338840.79,2236388.8,2236684.61
20,ABC,Norma Anderson,Conrad Labossiere,"CHARLOTTESVILLE, VA YARD",CHARVAYD,VA,Charlottesville VA Yard,1/1/16,1712141.08,2143060.24,430919.16,430919.16
20,ABC,Norma Anderson,Norma Anderson,"FREDERICK, MD-MILLWRK",PNWFRM,MD,Frederick MD Millwork,1/1/16,80589.2,104416.4,23827.2,143766.88
20,ABC,Norma Anderson,Norma Anderson,SC MILLWORK,PSCNCM,SC,Columbia SC Millwork,1/1/16,0,0,0,1848.06
20,ABC,Norma Anderson,Norma Anderson,"EASTON, MD YARD",EASTMDYD,MD,Easton MD Yard,1/1/16,776613.77,1003512.38,226898.61,226898.61
20,ABC,Norma Anderson,Norma Anderson,"NORTH EAST, MD",LNPNOM,MD,Northeast MD Yard,1/1/16,2765279.44,3225437.95,460158.51,460198.2
1,BCU,Debra Kesner,Bob Crowson,"ABC - BILLINGS, #409",BILLMTYD,MT,Billings MT Yard,1/1/18,473291.97,613350.67,140058.7,140058.7
1,BCU,Debra Kesner,Bob Crowson,"BUTTE DC, #423",BUTEMTDC,MT,Butte MT DC,1/1/18,31869.9,40432.43,8562.53,10774.7
1,BCU,Debra Kesner,Bob Crowson,"ABC - GREAT FALLS, #434",GRFAMTYD,MT,Great Falls MT Yard,1/1/18,775702.97,1037484,261781.03,261781.03
1,BCU,Debra Kesner,Bob Crowson,"ABC - HAVRE, MT, #436",HAVRMTYD,MT,Havre MT Yard,1/1/18,107917.9,146718.7,38800.8,38800.8
1,BCU,Debra Kesner,Bob Crowson,"ABC - CODY, WY, #922",CODYWYYD,WY,Cody WY Yard,1/1/18,335608.92,439928.63,104319.71,104319.71
1,BCU,Debra Kesner,Bob Crowson,"ABC - BUTTE, #422",BUTEMTYD,MT,Butte MT Yard,1/1/18,197162.98,265451.73,68288.75,68296.75
1,BCU,Debra Kesner,Bob Crowson,"ABC - HELENA, MT, #437",HELEMTYD,MT,Helena MT Yard,1/1/18,468164.26,612558.42,144394.16,144394.16
1,BCU,Debra Kesner,Bob Crowson,"ABC - CASPER, WY, #920",CASPWYYD,WY,Casper WY Yard,1/1/18,172391.37,202255.89,29864.52,29864.52
1,BCU,Debra Kesner,Bob Crowson,"ABC - KALISPELL, #445",KALIMTYD,MT,Kalispell MT Yard,1/1/18,810825.46,1044712.82,233887.36,233887.36
1,BCU,Karen Keller,Art Karsky,"ABC - MADISON, MN, #359 [Closed:06/16/2018]",MADIMNYD,MN,Madison MN Yard,1/1/18,15718.36,20374.57,4656.21,4656.21
1,BCU,Karen Keller,Art Karsky,"ABC - OSAKIS, #367 [Closed:05/12/2018]",OSAKMNYD,MN,Osakis MN Yard,1/1/18,58792.5,69303.93,10511.43,10511.43
1,BCU,Karen Keller,Art Karsky,"ABC - COKATO, #323 [Closed:06/16/2018]",COKAMNYD,MN,Cokato MN Yard,1/1/18,93220.33,115024.69,21804.36,21804.36
1,BCU,Karen Keller,Art Karsky,"ABC - MONTEVIDEO, #364 [Closed:06/16/2018]",MONTMNYD,MN,Montevideo MN Yard,1/1/18,53588.76,66954.21,13365.45,13365.45
1,BCU,Karen Keller,Art Karsky,"ABC - BRAINERD, #318 [Closed:05/12/2018]",BRAIMNYD,MN,Brainerd MN Yard,1/1/18,147460.33,176531.32,29070.99,29070.99
1,BCU,Karen Keller,Art Karsky,"ABC - PEQUOT LAKES, #368 [Closed:06/30/2018]",PEQUMNYD,MN,Pequot Lakes MN Yard,1/1/18,340501.91,440535.24,100033.33,100011.59
1,BCU,Karen Keller,Art Karsky,"ABC - BEMIDJI, #315 [Closed:03/24/2018]",BEMIMNYD,MN,Bemidji MN Yard,1/1/18,28105.89,33322.97,5217.08,5217.08
